Straßenname,Hsnr,HsnrZus,lat,lon,distance,duration_s
Eichhorstweg,7,F,52.3777924,12.536995306218287,5013.4,3609.6
Eichhorstweg,6,,52.37681395,12.54276196293267,4543.8,3271.5
Eichhorstweg,5,,52.37659505,12.540865172733536,4585.0,3301.1
Eichhorstweg,4,,52.3770771,12.544416223621228,4349.1,3131.3
Eichhorstweg,3,,52.37421494768039,12.539485478802284,4861.0,3499.9
Eichhorstweg,1,B,52.37765065,12.543484238763329,4420.6,3182.8
Eichhorstweg,1,C,52.3773188,12.5433154,4437.9,3195.3
Eichhorstweg,1,,52.3774096,12.54523159796073,4293.6,3091.3
Eichhorstweg,1,A,52.3774898,12.5442442,4360.5,3139.5
Eichspitzweg,12,,52.43575715,12.509920775821026,5204.3,3747.0
Eichspitzweg,11,,52.4359864,12.50982625511268,5230.5,3765.9
Eichspitzweg,10,,52.4362695,12.509906454820571,5235.8,3769.7
Eichspitzweg,8,,52.4363696,12.51041149069426,5233.3,3767.9
Eichspitzweg,7,,52.43585475,12.510622199860062,5203.3,3746.3
Eichspitzweg,6,B,52.43546515,12.510676107006796,5160.8,3715.7
Eichspitzweg,6,A,52.4352898,12.51082295351338,5139.7,3700.6
Eichspitzweg,6,,52.4350486,12.5108506,5113.1,3681.4
Eichspitzweg,5,,52.43351775,12.5114088013757,4938.6,3555.7
Eichspitzweg,5,E,52.4348399,12.5109191,5089.3,3664.2
Eichspitzweg,5,C,52.43444585,12.511183079401466,5042.7,3630.7
Eichspitzweg,5,B,52.4341069,12.511286320389171,5004.4,3603.1
Eichspitzweg,5,A,52.43387265,12.511378200000005,4977.6,3583.9
Eichspitzweg,4,,52.4331785,12.51163334629222,4898.6,3526.9
Eichspitzweg,3,B,52.4322355,12.511829799999996,4793.2,3451.0
Eichspitzweg,3,C,52.43235035,12.51203165,4802.9,3458.0
Eichspitzweg,3,E,52.43260115,12.51187358311138,4832.4,3479.3
Eichspitzweg,3,F,52.4327267,12.511889699999998,4729.7,3405.4
Eichspitzweg,3,G,52.43283525,12.511802335734464,4858.9,3498.3
Eichspitzweg,3,A,52.4321617,12.512095700000003,4781.5,3442.6
Eichspitzweg,3,D,52.43249935,12.5118939,4821.0,3471.1
Eichspitzweg,3,,52.43205745,12.512128549999998,4769.7,3434.1
Eichspitzweg,2,,52.43151055,12.5120625,4711.1,3391.9
Eichspitzweg,2,A,52.43164255,12.51222763005461,4723.1,3400.6
Eichspitzweg,1,N,52.43120665,12.5123998,4673.3,3364.7
Eichspitzweg,1,K,52.43076545,12.5126326,4634.3,3336.7
Eichspitzweg,1,,52.42957155,12.512692581132663,4491.2,3233.6
Einsteinstraße,91,,52.4072844,12.510960095769684,3623.8,2609.1
Einsteinstraße,89,,52.40738925,12.511218250000004,3619.3,2605.8
Einsteinstraße,87,,52.40752055,12.51133435760233,3648.4,2626.8
Einsteinstraße,85,,52.4074493,12.5117354,3584.4,2580.8
Einsteinstraße,83,,52.4074854,12.5118624,3574.9,2573.9
Einsteinstraße,81,,52.4079798,12.5135628,3578.4,2576.4
Einsteinstraße,79,,52.4080099,12.5136654,3586.2,2582.0
Einsteinstraße,77,,52.4081107,12.5140197,3601.8,2593.3
Einsteinstraße,75,,52.408158,12.5141837,3390.5,2441.1
Einsteinstraße,74,,52.4085414,12.5169656,3222.9,2320.4
Einsteinstraße,72,,52.4085767,12.5170882,3213.7,2313.8
Einsteinstraße,70,,52.4078214,12.517751,3302.6,2377.8
Einsteinstraße,68,,52.4080591,12.517559,3273.5,2356.8
Einsteinstraße,66,,52.4080009,12.5183662,3261.8,2348.5
Einsteinstraße,64,,52.4082457,12.5181688,3231.7,2326.8
Einsteinstraße,62,,52.4081912,12.5189828,3175.3,2286.2
Einsteinstraße,60,,52.4084356,12.5187857,3171.1,2283.1
Einsteinstraße,58,,52.4080035,12.5196289,3200.6,2304.4
Einsteinstraße,56,,52.4081334,12.5195276,3181.9,2291.0
Einsteinstraße,54,,52.4082371,12.5194468,3169.2,2281.8
Einsteinstraße,52,,52.4087158,12.5190473,3146.8,2265.6
Einsteinstraße,50,,52.4089506,12.5188623,3118.1,2245.0
Einsteinstraße,46,A,52.4093891,12.5201504,2989.0,2152.0
Einsteinstraße,46,,52.409448,12.5202724,2980.7,2146.1
Einsteinstraße,46,B,52.4093193,12.5199959,3018.7,2173.4
Einsteinstraße,46,D,52.4093303,12.5204305,3017.2,2172.3
Einsteinstraße,46,C,52.4092549,12.5204218,3017.2,2172.3
Einsteinstraße,46,E,52.4094626,12.5205423,2987.8,2151.2
Einsteinstraße,44,,52.4096756,12.520716987650156,2954.6,2127.3
Einsteinstraße,42,,52.409752350000005,12.520945488161557,2906.5,2092.7
Einsteinstraße,40,,52.4099161,12.52134011293532,2874.5,2069.6
Einsteinstraße,40,A,52.4098542,12.5211337893229,2890.1,2080.8
Einsteinstraße,38,,52.4100582,12.5218935,2864.3,2062.3
Einsteinstraße,36,,52.4099338,12.5219928,2879.3,2073.1
Einsteinstraße,34,,52.4098746,12.5223448,2828.6,2036.6
Einsteinstraße,32,,52.4099371,12.5225558,2812.7,2025.1
Einsteinstraße,30,,52.4099996,12.5227668,2796.8,2013.7
Einsteinstraße,28,,52.4103428,12.5228051,2776.4,1999.0
Einsteinstraße,26,,52.4102156,12.5229046,2792.2,2010.4
Einsteinstraße,24,,52.4101072,12.5231108,2770.6,1994.8
Einsteinstraße,22,,52.4101698,12.523323,2754.6,1983.3
Einsteinstraße,20,,52.4102324,12.5235352,2738.6,1971.8
Einsteinstraße,18,,52.4105141,12.5234299,2737.5,1970.9
Einsteinstraße,16,,52.4103997,12.5235215,2751.8,1981.3
Einsteinstraße,14,,52.41101543236593,12.524373196687696,2630.0,1893.5
Einsteinstraße,12,,52.4104015,12.5241053,2695.6,1940.8
Einsteinstraße,10,A,52.4105002,12.5246495,2657.7,1913.5
Einsteinstraße,10,,52.410461,12.5243054,2680.5,1929.9
Einsteinstraße,8,,52.4106659,12.5244457,2677.6,1927.8
Einsteinstraße,6,,52.4107928,12.5243429,2661.7,1916.4
Einsteinstraße,4,H,52.4108433,12.5255768,2611.3,1880.1
Einsteinstraße,4,D,52.4109992,12.5260958,2572.7,1852.3
Einsteinstraße,4,G,52.41117,12.5256132,2566.1,1847.6
Einsteinstraße,4,I,52.4107835,12.5253753,2626.5,1891.1
Einsteinstraße,4,E,52.4109387,12.5258936,2588.0,1863.3
Einsteinstraße,4,C,52.4110597,12.526298,2557.4,1841.3
Einsteinstraße,4,F,52.4110514,12.5257074,2580.8,1858.1
Einsteinstraße,4,L,52.4107833,12.5248335,2673.6,1925.0
Einsteinstraße,4,A,52.4113385,12.5261752,2528.6,1820.6
Einsteinstraße,4,B,52.4112223,12.5262689,2543.0,1830.9
Einsteinstraße,4,K,52.4107237,12.5251738,2641.7,1902.0
Einsteinstraße,4,,52.4111874,12.5266658,2580.7,1858.1
Einsteinstraße,4,M,52.4109078,12.5247338,2658.3,1914.0
Einsteinstraße,2,C,52.41180785,12.52748854510812,2445.1,1760.4
Einsteinstraße,2,B,52.412260450000005,12.528314099279443,2333.5,1680.1
Einsteinstraße,2,A,52.4118182,12.5286075,2345.3,1688.6
Einsteinstraße,2,,52.41200515,12.528787700645555,2323.4,1672.8
Elisabethstraße,23,,52.43924227610267,12.52151143792627,4525.7,3258.4
Elisabethstraße,21,,52.4397521,12.5204248,4630.2,3333.7
Elisabethstraße,19,,52.4396792,12.520528,4619.5,3326.0
Elisabethstraße,17,,52.4396063,12.5206312,4608.8,3318.3
Elisabethstraße,15,,52.4395334,12.5207344,4598.1,3310.6
Elisabethstraße,13,,52.4393823,12.5209515,4575.8,3294.5
Elisabethstraße,11,,52.4393069,12.5210581,4564.7,3286.6
Elisabethstraße,10,,52.4393846,12.522011,4477.1,3223.5
Elisabethstraße,9,,52.4392312,12.5211653,4553.6,3278.5
Elisabethstraße,8,,52.4394658,12.5221633,4463.4,3213.6
Elisabethstraße,6,,52.4395543,12.5223297,4448.4,3202.8
Elisabethstraße,4,,52.4396374,12.5224858,4434.4,3192.7
Elisabethstraße,2,,52.4397228,12.5226462,4429.9,3189.5
Emsterstraße,20,,52.4231968,12.5477974,1767.3,1272.5
Emsterstraße,18,,52.423168,12.5479713,1755.4,1263.8
Emsterstraße,16,,52.4231393,12.5481451,1743.1,1255.0
Emsterstraße,14,,52.4231111,12.548315,1731.0,1246.3
Emsterstraße,12,,52.4230817,12.5484928,1718.4,1237.3
Emsterstraße,11,,52.4239318,12.5482188,1833.1,1319.8
Emsterstraße,10,,52.4230104,12.5489095,1705.7,1228.1
Emsterstraße,9,,52.4236768,12.5481077,1803.9,1298.8
Emsterstraße,8,,52.4229817,12.549083,1693.5,1219.3
Emsterstraße,7,,52.4237634,12.5492559,1776.5,1279.1
Emsterstraße,7,A,52.4234715,12.5493544,1737.4,1250.9
Emsterstraße,6,,52.4229529,12.5492564,1681.5,1210.6
Emsterstraße,5,,52.4235071,12.5491406,1746.9,1257.7
Emsterstraße,4,,52.4229241,12.5494298,1669.3,1201.9
Emsterstraße,3,,52.4235951,12.5502783,1714.3,1234.3
Emsterstraße,2,,52.4228953,12.5496033,1657.2,1193.1
Emsterstraße,1,,52.4233431,12.5501695,1691.3,1217.7
Erich-Baron-Straße,35,,52.3754605,12.4252078,12722.5,9160.1
Erich-Baron-Straße,33,,52.3755721,12.4250621,12738.3,9171.5
Erich-Baron-Straße,31,,52.3756501,12.4249656,12749.2,9179.3
Erich-Baron-Straße,29,,52.3757599,12.4248162,12765.0,9190.8
Erich-Baron-Straße,28,,52.3759235,12.4252343,13065.5,9407.1
Erich-Baron-Straße,27,,52.375834,12.4247038,12776.3,9198.8
Erich-Baron-Straße,26,,52.3760331,12.4250847,13049.7,9395.7
Erich-Baron-Straße,25,,52.3759444,12.4245556,12792.1,9210.3
Erich-Baron-Straße,24,,52.3761155,12.4249743,13037.8,9387.2
Erich-Baron-Straße,23,,52.376018,12.4244517,12802.9,9218.0
Erich-Baron-Straße,22,,52.3762255,12.4248253,13022.0,9375.7
Erich-Baron-Straße,21,,52.3761273,12.4243016,12818.8,9229.4
Erich-Baron-Straße,20,,52.3763041,12.4246995,13009.8,9367.0
Erich-Baron-Straße,19,,52.3762057,12.4241905,12830.3,9237.7
Erich-Baron-Straße,18,,52.3764137,12.4245497,12993.9,9355.5
Erich-Baron-Straße,17,,52.3763168,12.4240436,12846.2,9249.2
Erich-Baron-Straße,16,,52.3764951,12.4244494,12982.6,9347.4
Erich-Baron-Straße,15,,52.3763957,12.4239143,12859.4,9258.7
Erich-Baron-Straße,14,,52.3765974,12.4242856,12966.7,9336.0
Erich-Baron-Straße,13,,52.376503,12.4237603,12875.1,9270.0
Erich-Baron-Straße,12,,52.3766882,12.4241748,12954.2,9326.9
Erich-Baron-Straße,11,,52.3765983,12.4236452,12888.2,9279.4
Erich-Baron-Straße,10,,52.3767882,12.4240069,12938.3,9315.5
Erich-Baron-Straße,9,,52.3767087,12.423497,12904.2,9290.9
Erich-Baron-Straße,7,,52.3768235,12.4233495,12898.9,9287.1
Erich-Baron-Straße,5,,52.3769282,12.423191,12933.9,9312.3
Erich-Baron-Straße,3,,52.3770258,12.4230584,12948.0,9322.5
Erich-Baron-Straße,1,,52.3771466,12.4229333,12963.8,9333.9
Erich-Knauf-Straße,23,,52.4213032,12.5405723,1812.0,1304.6
Erich-Knauf-Straße,21,,52.421325,12.5407719,1798.2,1294.6
Erich-Knauf-Straße,19,,52.4213455,12.5409603,1785.2,1285.3
Erich-Knauf-Straße,17,,52.4213665,12.5411529,1772.2,1275.9
Erich-Knauf-Straße,15,,52.4213867,12.5413374,1759.4,1266.8
Erich-Knauf-Straße,13,,52.4214067,12.5415215,1746.8,1257.7
Erich-Knauf-Straße,11,,52.4214136,12.5420915,1709.0,1230.5
Erich-Knauf-Straße,10,,52.42159765,12.542577678890495,1685.1,1213.2
Erich-Knauf-Straße,9,,52.4212978,12.5421254,1719.0,1237.6
Erich-Knauf-Straße,8,,52.42136285,12.542901472565434,1648.9,1187.2
Erich-Knauf-Straße,7,,52.4211738,12.5421618,1704.7,1227.4
Erich-Knauf-Straße,6,,52.421283,12.54297274980307,1638.9,1180.0
Erich-Knauf-Straße,5,,52.4210653,12.5421935,1692.2,1218.3
Erich-Knauf-Straße,4,,52.4210676,12.543215938722554,1609.8,1159.0
Erich-Knauf-Straße,3,,52.420952,12.5422267,1679.1,1208.9
Erich-Knauf-Straße,2,A,52.4205965,12.5437089,1570.9,1131.0
Erich-Knauf-Straße,2,,52.4204908,12.5440597,1495.9,1077.0
Erich-Knauf-Straße,1,,52.4208345,12.5422612,1665.3,1199.0
Erlenweg,30,,52.371534350000005,12.533214948035171,5390.8,3881.3
Erlenweg,29,,52.37103985,12.532693500000006,5450.7,3924.4
Erlenweg,27,,52.3712488,12.532236034393575,5489.4,3952.3
Erlenweg,26,,52.37160515,12.53235325,5505.2,3963.7
Erlenweg,25,,52.3713619,12.531971,5511.4,3968.1
Erlenweg,24,A,52.37185535,12.531798550000005,5552.0,3997.4
Erlenweg,24,,52.3718851,12.53148625,5571.4,4011.3
Erlenweg,23,E,52.3714817,12.5317933,5528.8,3980.7
Erlenweg,23,D,52.37121865,12.53146745286358,5530.6,3981.9
Erlenweg,23,A,52.373240542741485,12.527349891680544,5483.2,3947.8
Erlenweg,23,C,52.3713171,12.53117254975165,5553.3,3998.3
Erlenweg,23,B,52.37154405,12.531471435403091,5550.8,3996.5
Erlenweg,23,,52.37164505,12.531201093407638,5572.3,4012.0
Erlenweg,22,,52.3720224,12.531228638721489,5594.5,4027.9
Erlenweg,21,A,52.3716948,12.530866650986049,5594.1,4027.7
Erlenweg,21,,52.371843,12.530543208133558,5621.6,4047.5
Erlenweg,19,B,52.3720007,12.530387889267017,5640.2,4060.9
Erlenweg,19,A,52.3720027,12.530101250542272,5656.3,4072.5
Erlenweg,19,,52.3720477,12.529822397117588,5674.8,4085.8
Erlenweg,17,C,52.3726287,12.528261304331256,5573.2,4012.6
Erlenweg,17,E,52.37246425,12.52866395,5606.0,4036.3
Erlenweg,17,A,52.372774,12.5281504,5557.6,4001.4
Erlenweg,17,,52.3728106,12.528072,5550.9,3996.6
Erlenweg,17,F,52.37237995,12.528883693925872,5653.4,4070.4
Erlenweg,17,G,52.3723516,12.529587676063503,5707.0,4109.0
Erlenweg,17,D,52.3725491,12.52847865,5590.3,4025.0
Erlenweg,17,B,52.37254845,12.52771025239019,5548.0,3994.5
Erlenweg,16,A,52.372641900000005,12.529136017391302,5620.5,4046.7
Erlenweg,16,,52.3728197,12.528681806978415,5583.9,4020.4
Erlenweg,15,,52.37288045,12.52781804199036,5532.6,3983.4
Erlenweg,14,B,52.3733894,12.528878301330204,5617.1,4044.2
Erlenweg,14,A,52.37319625,12.528631700124972,5589.9,4024.6
Erlenweg,14,,52.37300565,12.52840364206957,5564.5,4006.3
Erlenweg,14,D,52.3738103,12.528689002618131,5650.9,4068.6
Erlenweg,13,,52.37297445,12.527530796542887,5510.8,3967.7
Erlenweg,12,A,52.3733482,12.52827210463917,5588.8,4023.9
Erlenweg,12,,52.37314175,12.528043749999991,5560.2,4003.3
Erlenweg,12,D,52.3740255,12.528233857894044,5658.7,4074.2
Erlenweg,12,E,52.37428975,12.52776172457921,5280.0,3801.5
Erlenweg,12,B,52.3735278,12.528547711745675,5639.5,4060.4
Erlenweg,12,C,52.3739053,12.5283802,5658.7,4074.2
Erlenweg,10,B,52.37368925,12.52822160768561,5658.7,4074.2
Erlenweg,10,A,52.373553650000005,12.528065049999991,5545.7,3992.8
Erlenweg,10,,52.3733438,12.527810765997906,5516.6,3971.9
Erlenweg,9,,52.372813050000005,12.526889123928928,5592.0,4026.2
Erlenweg,8,A,52.3737802,12.527699150205198,5551.4,3997.0
Erlenweg,7,,52.37327625,12.52680624117647,5451.4,3924.9
Erlenweg,6,,52.373597700000005,12.526918850535912,5435.9,3913.8
Erlenweg,5,A,52.3732464,12.526350150133869,5428.7,3908.6
Erlenweg,5,,52.3734299,12.52663099831548,5431.6,3910.7
Erlenweg,4,,52.3740023,12.527085007832852,5417.7,3900.7
Erlenweg,3,,52.3734632,12.526215746345407,5406.9,3892.9
Erlenweg,2,,52.37396745,12.526251092726326,5374.9,3869.9
Erlenweg,2,A,52.3737642,12.526660350537632,5410.7,3895.6
Erlenweg,1,,52.3735377,12.525994659700444,5389.9,3880.7
Ernst-Paul-Lehmann-Straße,8,,52.4163765,12.5151864,3546.7,2553.6
Ernst-Paul-Lehmann-Straße,6,,52.4160148,12.5147227,3567.6,2568.6
Ernst-Paul-Lehmann-Straße,4,,52.4154257,12.5149412,3496.4,2517.3
Ernst-Paul-Lehmann-Straße,3,,52.4171223,12.514007977440889,3635.2,2617.3
Ernst-Paul-Lehmann-Straße,1,,52.41513261281937,12.51460185508796,3462.5,2492.9
Eulenbogen,126,,52.3737499,12.5188008,5620.7,4046.8
Eulenbogen,124,,52.3736323,12.5186225,5642.8,4062.7
Eulenbogen,122,,52.3737402,12.5185025,5639.3,4060.2
Eulenbogen,120,,52.3737863,12.5184489,5633.2,4055.8
Eulenbogen,118,,52.3738201,12.5183876,5627.6,4051.8
Eulenbogen,116,,52.3738493,12.5183099,5597.1,4029.9
Eulenbogen,112,,52.373474900000005,12.51840134480646,5642.8,4062.7
Eulenbogen,110,,52.3735705,12.5182647,5639.4,4060.3
Eulenbogen,108,,52.3736128,12.5182058,5633.3,4055.9
Eulenbogen,106,,52.3736453,12.5181403,5627.6,4051.8
Eulenbogen,104,,52.373672,12.5180602,5621.5,4047.5
Eulenbogen,102,,52.3732264,12.5180651,5689.3,4096.2
Eulenbogen,100,,52.3732515,12.5179839,5687.4,4094.9
Eulenbogen,99,,52.3742866,12.5182668,5557.3,4001.2
Eulenbogen,98,,52.3732845,12.5179135,5681.5,4090.6
Eulenbogen,96,,52.3733242,12.5178565,5675.6,4086.4
Eulenbogen,95,,52.3742655,12.5180451,5601.3,4032.8
Eulenbogen,94,,52.3733665,12.5177914,5669.1,4081.7
Eulenbogen,93,,52.3742113,12.5181877,5589.9,4024.6
Eulenbogen,92,,52.3733972,12.5177254,5663.6,4077.7
Eulenbogen,91,,52.3740636,12.5180326,5590.3,4024.9
Eulenbogen,90,,52.3734261,12.5176902,5659.6,4074.9
Eulenbogen,89,,52.374108,12.5178958,5600.7,4032.5
Eulenbogen,88,,52.3731893,12.5172453,5690.0,4096.7
Eulenbogen,87,,52.3740374,12.5178199,5634.3,4056.7
Eulenbogen,86,,52.3731114,12.5173633,5700.2,4104.1
Eulenbogen,85,,52.3739878,12.5179512,5625.4,4050.2
Eulenbogen,83,,52.3738064,12.5177325,5625.4,4050.2
Eulenbogen,82,,52.37303865,12.517563500000003,5717.9,4116.9
Eulenbogen,81,,52.3738673,12.5176025,5634.3,4056.7
Eulenbogen,80,,52.3729692,12.5177889,5728.9,4124.8
Eulenbogen,79,,52.3738102,12.5175161,5665.7,4079.2
Eulenbogen,78,,52.3728591,12.5175983,5731.8,4126.8
Eulenbogen,77,,52.3737425,12.5176357,5656.9,4072.9
Eulenbogen,75,,52.3736049,12.5174008,5658.8,4074.2
Eulenbogen,74,,52.372777,12.51731235235018,5725.9,4122.6
Eulenbogen,73,,52.3736741,12.5172884,5665.7,4079.2
Eulenbogen,72,,52.3729085,12.517154055647715,5707.8,4109.6
Eulenbogen,71,,52.3736135,12.5171864,5700.5,4104.3
Eulenbogen,69,,52.3735418,12.5172984,5690.8,4097.3
Eulenbogen,68,,52.373021,12.5170382,5693.3,4099.1
Eulenbogen,67,,52.373509,12.5169518,5700.5,4104.3
Eulenbogen,66,,52.3730732,12.5170016,5687.3,4094.8
Eulenbogen,65,,52.3734097,12.5170955,5689.3,4096.2
Eulenbogen,64,,52.3731256,12.51678719980834,5673.0,4084.5
Eulenbogen,63,,52.3733552,12.5169753,5689.5,4096.4
Eulenbogen,61,,52.373436,12.516852,5650.4,4068.2
Eulenbogen,60,,52.37326469999999,12.516619150000007,5653.9,4070.7
Eulenbogen,59,,52.3735441,12.5165966,5629.8,4053.4
Eulenbogen,57,,52.373656,12.5167856,5600.5,4032.3
Eulenbogen,56,,52.37337805,12.516423451501783,5635.6,4057.6
Eulenbogen,55,,52.3737366,12.5166054,5585.9,4021.8
Eulenbogen,54,,52.37349425,12.516214605182912,5615.0,4042.7
Eulenbogen,53,,52.3737751,12.5165475,5580.1,4017.6
Eulenbogen,51,,52.3738081,12.5164761,5574.1,4013.3
Eulenbogen,50,,52.3735942,12.51601986076894,5597.7,4030.3
Eulenbogen,49,,52.3738482,12.5164157,5568.1,4009.0
Eulenbogen,47,,52.3738804,12.5163896,5564.4,4006.3
Eulenbogen,46,,52.37370765,12.515870547389074,5581.7,4018.8
Eulenbogen,44,,52.37385205,12.515617966494483,5560.0,4003.1
Eulenbogen,43,,52.37385015,12.517085686913774,5560.3,4003.4
Eulenbogen,41,,52.3739644,12.5169674,5548.0,3994.5
Eulenbogen,39,,52.3739981,12.5169057,5542.4,3990.5
Eulenbogen,37,,52.3740402,12.5168563,5537.0,3986.5
Eulenbogen,36,,52.3742195,12.5158262,5586.0,4021.9
Eulenbogen,35,,52.3740764,12.5167899,5531.7,3982.7
Eulenbogen,34,,52.374198,12.5158585,5582.8,4019.6
Eulenbogen,33,,52.3741018,12.516714,5526.0,3978.6
Eulenbogen,32,,52.3741505,12.5159101,5576.6,4015.1
Eulenbogen,31,,52.3740856,12.5172893,5557.8,4001.6
Eulenbogen,30,,52.3741137,12.5159656,5571.1,4011.1
Eulenbogen,29,,52.3740418,12.5173798,5560.3,4003.4
Eulenbogen,28,,52.3740774,12.5160381,5564.8,4006.6
Eulenbogen,27,,52.3741215,12.5174607,5524.9,3977.8
Eulenbogen,26,,52.3744174,12.5161516,5552.1,3997.4
Eulenbogen,25,,52.3741578,12.5173857,5518.4,3973.2
Eulenbogen,24,,52.3743798,12.5162041,5548.3,3994.7
Eulenbogen,23,,52.3742428,12.5169761,5528.9,3980.7
Eulenbogen,22,,52.3743476,12.5162831,5542.0,3990.2
Eulenbogen,21,,52.3741841,12.5170879,5540.3,3989.0
Eulenbogen,20,,52.3743095,12.5163457,5536.0,3985.8
Eulenbogen,19,,52.3742736,12.5171749,5500.8,3960.5
Eulenbogen,18,,52.3742624,12.516396,5529.9,3981.5
Eulenbogen,17,,52.3743182,12.5170838,5492.9,3954.8
Eulenbogen,16,A,52.3744791,12.516631,5535.7,3985.6
Eulenbogen,16,,52.3744729,12.5165411,5539.5,3988.4
Eulenbogen,14,,52.3744968,12.5165004,5543.3,3991.1
Eulenbogen,14,A,52.3745502,12.5165022,5547.4,3994.1
Eulenbogen,12,,52.3746034,12.5165991,5507.7,3965.5
Eulenbogen,10,,52.3745494,12.5167008,5498.6,3959.0
Eulenbogen,9,,52.3743199,12.517698,5527.1,3979.4
Eulenbogen,8,,52.3746854,12.5169405,5496.6,3957.5
Eulenbogen,7,,52.3743531,12.5176273,5521.1,3975.1
Eulenbogen,6,,52.3747471,12.5168094,5507.8,3965.5
Eulenbogen,5,,52.3744517,12.5173632,5498.9,3959.1
Eulenbogen,3,,52.374485,12.5172914,5492.8,3954.7
Falkenbergswerder,37,,52.4155164,12.480278549447904,5777.4,4159.6
Falkenbergswerder,35,,52.41559655,12.480992800000005,5755.9,4144.2
Falkenbergswerder,35,E,52.4161625,12.481133432891124,5908.2,4253.8
Falkenbergswerder,35,A,52.41599145,12.481398277117096,5789.5,4168.3
Falkenbergswerder,35,D,52.41567495,12.48072064534476,5756.4,4144.5
Falkenbergswerder,33,,52.4154985,12.481504949999998,5737.3,4130.8
Falkenbergswerder,33,B,52.41574475,12.4817028,5767.7,4152.7
Falkenbergswerder,33,F,52.4160225,12.48190915,5790.2,4168.9
Falkenbergswerder,33,G,52.4161769,12.481774209496605,5790.2,4168.9
Falkenbergswerder,33,C,52.415739,12.481438283909371,5759.6,4146.8
Falkenbergswerder,32,,52.41553375,12.477937232040588,5933.8,4272.3
Falkenbergswerder,31,E,52.41539835,12.481694979268982,5681.1,4090.3
Falkenbergswerder,31,C,52.41585515,12.482079524978293,5789.6,4168.5
Falkenbergswerder,31,,52.4153358,12.482073404560204,5654.5,4071.2
Falkenbergswerder,30,,52.41551735,12.478119046212882,5921.4,4263.3
Falkenbergswerder,29,,52.41526785,12.482406892858013,5630.8,4054.1
Falkenbergswerder,28,,52.4154813,12.4785266,5893.5,4243.2
Falkenbergswerder,27,,52.4152714,12.48274187854572,5608.7,4038.2
Falkenbergswerder,26,,52.415430650000005,12.479031094665991,5859.0,4218.4
Falkenbergswerder,25,,52.41521205,12.483093846821184,5550.6,3996.4
Falkenbergswerder,22,,52.4152697,12.4800272,5789.2,4168.2
Falkenbergswerder,18,,52.4151948,12.480914905454544,5728.7,4124.6
Falkenbergswerder,16,,52.4151624,12.48115447258175,5711.8,4112.5
Falkenbergswerder,11,,52.41536835,12.48521445,5376.3,3870.9
Falkenbergswerder,10,,52.41505935,12.4852675,5376.0,3870.6
Falkenbergswerder,9,,52.4155572,12.485482580472262,5356.2,3856.4
Falkenbergswerder,8,,52.4150566,12.48565435,5349.9,3851.8
Falkenbergswerder,7,,52.4155978,12.4858792,5329.0,3836.8
Falkenbergswerder,6,,52.4150876,12.485931240789473,5330.9,3838.2
Falkenbergswerder,5,,52.415691800000005,12.486349550000003,5292.3,3810.4
Falkenbergswerder,4,,52.4151527,12.4862757,5308.4,3822.0
Falkenbergswerder,3,,52.41550705,12.486517364551698,5285.0,3805.1
Falkenbergswerder,2,B,52.41396145,12.485503240864148,5490.8,3953.3
Falkenbergswerder,2,C,52.4133238,12.48430788123311,5571.3,4011.3
Falkenbergswerder,2,A,52.41440785,12.486334240843002,5367.3,3864.4
Falkenbergswerder,2,,52.41526505,12.486693368045344,5278.3,3800.3
Falkenbergswerder,1,,52.41569985,12.486955728958272,5223.9,3761.2
Falkenstraße,14,,52.39267195,12.408536376328634,12649.9,9107.8
Falkenstraße,12,,52.3926981,12.4087749,12633.6,9096.1
Falkenstraße,12,A,52.3926981,12.4087749,12633.6,9096.1
Falkenstraße,9,,52.39197165,12.408655917170533,12646.3,9105.2
Falkenstraße,5,,52.39208845,12.4095276,12583.6,9060.1
Fasanenbogen,80,,52.37243645,12.521527757991564,5739.6,4132.5
Fasanenbogen,74,,52.3719828,12.521572999999997,5848.2,4210.7
Fasanenbogen,73,,52.372623700000005,12.520473599999994,5848.5,4210.8
Fasanenbogen,72,,52.372077,12.521362191612909,5830.6,4198.0
Fasanenbogen,71,,52.3724861,12.520634024823114,5830.1,4197.6
Fasanenbogen,70,,52.3721898,12.521177448390304,5812.9,4185.2
Fasanenbogen,69,,52.372359450000005,12.520838450000005,5810.9,4183.8
Fasanenbogen,68,,52.37194475,12.520807007244866,5846.9,4209.7
Fasanenbogen,67,,52.3721411,12.520520934097975,5845.9,4209.0
Fasanenbogen,66,,52.37185375,12.52101144969102,5898.5,4246.8
Fasanenbogen,65,,52.372233050000006,12.520291256097174,5902.8,4250.0
Fasanenbogen,64,,52.37171235,12.52115745187411,5916.7,4260.0
Fasanenbogen,63,,52.37235645,12.52007834887199,5917.1,4260.3
Fasanenbogen,62,,52.371512,12.520789050000008,5916.4,4259.7
Fasanenbogen,61,,52.37217615,12.51979045027196,5917.1,4260.3
Fasanenbogen,60,,52.37163285,12.520606597809271,5898.2,4246.6
Fasanenbogen,59,,52.37205295,12.519928953179692,5905.8,4252.1
Fasanenbogen,58,,52.3717252,12.520446546078256,5883.6,4236.1
Fasanenbogen,57,,52.37194015,12.52012165,5887.7,4239.1
Fasanenbogen,54,,52.37148865,12.520101946854089,5916.6,4259.9
Fasanenbogen,50,,52.371093,12.520009791950482,5948.4,4282.8
